"","Experiment","Cup","DPI","presence","temp","DTR","gametocytemia","Oocyst_number"
"125",1,7,12.4,0,23,0,0.000241379310344828,0
"126",1,7,12.4,0,23,0,0.000241379310344828,0
"127",1,7,12.4,0,23,0,0.000241379310344828,0
"128",1,7,12.4,0,23,0,0.000241379310344828,0
"129",1,7,12.4,0,23,0,0.000241379310344828,0
"135",1,8,12.4,0,23,0,0.000241379310344828,0
"136",1,8,12.4,0,23,0,0.000241379310344828,0
"137",1,8,12.4,0,23,0,0.000241379310344828,0
"138",1,8,12.4,0,23,0,0.000241379310344828,0
"139",1,8,12.4,0,23,0,0.000241379310344828,0
"144",1,9,9.5,0,25,0,0.000241379310344828,0
"145",1,9,9.5,0,25,0,0.000241379310344828,0
"146",1,9,9.5,0,25,0,0.000241379310344828,0
"147",1,9,9.5,0,25,0,0.000241379310344828,0
"148",1,9,9.5,0,25,0,0.000241379310344828,0
"149",1,9,9.5,0,25,0,0.000241379310344828,0
"155",1,10,9.5,0,25,0,0.000241379310344828,0
"156",1,10,9.5,0,25,0,0.000241379310344828,0
"157",1,10,9.5,0,25,0,0.000241379310344828,0
"158",1,10,9.5,0,25,0,0.000241379310344828,0
"159",1,10,9.5,0,25,0,0.000241379310344828,0
"162",1,11,6.5,0,27,0,0.000241379310344828,0
"163",1,11,6.5,0,27,0,0.000241379310344828,0
"164",1,11,6.5,0,27,0,0.000241379310344828,0
"165",1,11,6.5,0,27,0,0.000241379310344828,0
"166",1,11,6.5,0,27,0,0.000241379310344828,0
"167",1,11,6.5,0,27,0,0.000241379310344828,0
"168",1,11,6.5,0,27,0,0.000241379310344828,0
"169",1,11,6.5,0,27,0,0.000241379310344828,0
"175",1,12,6.5,0,27,0,0.000241379310344828,0
"176",1,12,6.5,0,27,0,0.000241379310344828,0
"177",1,12,6.5,0,27,0,0.000241379310344828,0
"178",1,12,6.5,0,27,0,0.000241379310344828,0
"179",1,12,6.5,0,27,0,0.000241379310344828,0
"182",1,13,5.4,0,29,0,0.000241379310344828,0
"183",1,13,5.4,0,29,0,0.000241379310344828,0
"184",1,13,5.4,0,29,0,0.000241379310344828,0
"185",1,13,5.4,0,29,0,0.000241379310344828,0
"186",1,13,5.4,0,29,0,0.000241379310344828,0
"187",1,13,5.4,0,29,0,0.000241379310344828,0
"188",1,13,5.4,0,29,0,0.000241379310344828,0
"189",1,13,5.4,0,29,0,0.000241379310344828,0
"194",1,14,5.4,0,29,0,0.000241379310344828,0
"195",1,14,5.4,0,29,0,0.000241379310344828,0
"196",1,14,5.4,0,29,0,0.000241379310344828,0
"197",1,14,5.4,0,29,0,0.000241379310344828,0
"198",1,14,5.4,0,29,0,0.000241379310344828,0
"199",1,14,5.4,0,29,0,0.000241379310344828,0
"200",2,1,33.8,0,17,0,0.001263158,0
"201",2,1,33.8,0,17,0,0.001263158,0
"202",2,1,33.8,0,17,0,0.001263158,0
"203",2,1,33.8,0,17,0,0.001263158,0
"204",2,1,33.8,0,17,0,0.001263158,0
"205",2,1,33.8,0,17,0,0.001263158,0
"206",2,1,33.8,0,17,0,0.001263158,0
"207",2,1,33.8,0,17,0,0.001263158,0
"208",2,1,33.8,0,17,0,0.001263158,0
"209",2,1,33.8,0,17,0,0.001263158,0
"213",2,2,33.8,0,17,0,0.001263158,0
"214",2,2,33.8,0,17,0,0.001263158,0
"215",2,2,33.8,0,17,0,0.001263158,0
"216",2,2,33.8,0,17,0,0.001263158,0
"217",2,2,33.8,0,17,0,0.001263158,0
"218",2,2,33.8,0,17,0,0.001263158,0
"219",2,2,33.8,0,17,0,0.001263158,0
"221",2,3,33.8,0,17,0,0.001263158,0
"222",2,3,33.8,0,17,0,0.001263158,0
"223",2,3,33.8,0,17,0,0.001263158,0
"224",2,3,33.8,0,17,0,0.001263158,0
"225",2,3,33.8,0,17,0,0.001263158,0
"226",2,3,33.8,0,17,0,0.001263158,0
"227",2,3,33.8,0,17,0,0.001263158,0
"228",2,3,33.8,0,17,0,0.001263158,0
"229",2,3,33.8,0,17,0,0.001263158,0
"233",2,4,22.8,0,19,0,0.001263158,0
"234",2,4,22.8,0,19,0,0.001263158,0
"235",2,4,22.8,0,19,0,0.001263158,0
"236",2,4,22.8,0,19,0,0.001263158,0
"237",2,4,22.8,0,19,0,0.001263158,0
"238",2,4,22.8,0,19,0,0.001263158,0
"239",2,4,22.8,0,19,0,0.001263158,0
"244",2,5,22.8,0,19,0,0.001263158,0
"245",2,5,22.8,0,19,0,0.001263158,0
"246",2,5,22.8,0,19,0,0.001263158,0
"247",2,5,22.8,0,19,0,0.001263158,0
"248",2,5,22.8,0,19,0,0.001263158,0
"249",2,5,22.8,0,19,0,0.001263158,0
"255",2,6,22.8,0,19,0,0.001263158,0
"256",2,6,22.8,0,19,0,0.001263158,0
"257",2,6,22.8,0,19,0,0.001263158,0
"258",2,6,22.8,0,19,0,0.001263158,0
"259",2,6,22.8,0,19,0,0.001263158,0
"271",2,7,16.8,0,21,0,0.001263158,0
"272",2,7,16.8,0,21,0,0.001263158,0
"273",2,7,16.8,0,21,0,0.001263158,0
"274",2,7,16.8,0,21,0,0.001263158,0
"285",2,8,16.8,0,21,0,0.001263158,0
"286",2,8,16.8,0,21,0,0.001263158,0
"287",2,8,16.8,0,21,0,0.001263158,0
"288",2,8,16.8,0,21,0,0.001263158,0
"289",2,8,16.8,0,21,0,0.001263158,0
"302",2,9,12.8,0,23,0,0.001263158,0
"303",2,9,12.8,0,23,0,0.001263158,0
"304",2,9,12.8,0,23,0,0.001263158,0
"319",2,10,12.8,0,23,0,0.001263158,0
"330",2,11,9.7,0,25,0,0.001263158,0
"331",2,11,9.7,0,25,0,0.001263158,0
"332",2,11,9.7,0,25,0,0.001263158,0
"333",2,11,9.7,0,25,0,0.001263158,0
"334",2,11,9.7,0,25,0,0.001263158,0
"345",2,12,9.7,0,25,0,0.001263158,0
"346",2,12,9.7,0,25,0,0.001263158,0
"347",2,12,9.7,0,25,0,0.001263158,0
"348",2,12,9.7,0,25,0,0.001263158,0
"349",2,12,9.7,0,25,0,0.001263158,0
"362",2,13,7.7,0,27,0,0.001263158,0
"363",2,13,7.7,0,27,0,0.001263158,0
"364",2,13,7.7,0,27,0,0.001263158,0
"379",2,14,7.7,0,27,0,0.001263158,0
"391",2,15,6.7,0,29,0,0.001263158,0
"392",2,15,6.7,0,29,0,0.001263158,0
"393",2,15,6.7,0,29,0,0.001263158,0
"394",2,15,6.7,0,29,0,0.001263158,0
"407",2,16,6.7,0,29,0,0.001263158,0
"408",2,16,6.7,0,29,0,0.001263158,0
"409",2,16,6.7,0,29,0,0.001263158,0
"413",3,1,25.8,0,18,0,0.001389984,0
"414",3,1,25.8,0,18,0,0.001389984,0
"415",3,1,25.8,0,18,0,0.001389984,0
"416",3,1,25.8,0,18,0,0.001389984,0
"417",3,1,25.8,0,18,0,0.001389984,0
"418",3,1,25.8,0,18,0,0.001389984,0
"419",3,1,25.8,0,18,0,0.001389984,0
"423",3,2,25.8,0,18,0,0.001389984,0
"424",3,2,25.8,0,18,0,0.001389984,0
"425",3,2,25.8,0,18,0,0.001389984,0
"426",3,2,25.8,0,18,0,0.001389984,0
"427",3,2,25.8,0,18,0,0.001389984,0
"428",3,2,25.8,0,18,0,0.001389984,0
"429",3,2,25.8,0,18,0,0.001389984,0
"435",3,3,25.8,0,18,0,0.001389984,0
"436",3,3,25.8,0,18,0,0.001389984,0
"437",3,3,25.8,0,18,0,0.001389984,0
"438",3,3,25.8,0,18,0,0.001389984,0
"439",3,3,25.8,0,18,0,0.001389984,0
"443",3,13,25.8,0,18,0,0.001389984,0
"444",3,13,25.8,0,18,0,0.001389984,0
"445",3,13,25.8,0,18,0,0.001389984,0
"446",3,13,25.8,0,18,0,0.001389984,0
"447",3,13,25.8,0,18,0,0.001389984,0
"448",3,13,25.8,0,18,0,0.001389984,0
"449",3,13,25.8,0,18,0,0.001389984,0
"451",3,14,25.8,0,18,0,0.001389984,0
"452",3,14,25.8,0,18,0,0.001389984,0
"453",3,14,25.8,0,18,0,0.001389984,0
"454",3,14,25.8,0,18,0,0.001389984,0
"455",3,14,25.8,0,18,0,0.001389984,0
"456",3,14,25.8,0,18,0,0.001389984,0
"457",3,14,25.8,0,18,0,0.001389984,0
"458",3,14,25.8,0,18,0,0.001389984,0
"459",3,14,25.8,0,18,0,0.001389984,0
"460",3,15,25.9,0,18,0,0.001389984,0
"461",3,15,25.9,0,18,0,0.001389984,0
"462",3,15,25.9,0,18,0,0.001389984,0
"463",3,15,25.9,0,18,0,0.001389984,0
"464",3,15,25.9,0,18,0,0.001389984,0
"465",3,15,25.9,0,18,0,0.001389984,0
"466",3,15,25.9,0,18,0,0.001389984,0
"467",3,15,25.9,0,18,0,0.001389984,0
"468",3,15,25.9,0,18,0,0.001389984,0
"469",3,15,25.9,0,18,0,0.001389984,0
"475",3,4,20.6,0,19,0,0.001389984,0
"476",3,4,20.6,0,19,0,0.001389984,0
"477",3,4,20.6,0,19,0,0.001389984,0
"478",3,4,20.6,0,19,0,0.001389984,0
"479",3,4,20.6,0,19,0,0.001389984,0
"483",3,5,20.6,0,19,0,0.001389984,0
"484",3,5,20.6,0,19,0,0.001389984,0
"485",3,5,20.6,0,19,0,0.001389984,0
"486",3,5,20.6,0,19,0,0.001389984,0
"487",3,5,20.6,0,19,0,0.001389984,0
"488",3,5,20.6,0,19,0,0.001389984,0
"489",3,5,20.6,0,19,0,0.001389984,0
"495",3,16,20.7,0,19,0,0.001389984,0
"496",3,16,20.7,0,19,0,0.001389984,0
"497",3,16,20.7,0,19,0,0.001389984,0
"498",3,16,20.7,0,19,0,0.001389984,0
"499",3,16,20.7,0,19,0,0.001389984,0
"503",3,17,20.7,0,19,0,0.001389984,0
"504",3,17,20.7,0,19,0,0.001389984,0
"505",3,17,20.7,0,19,0,0.001389984,0
"506",3,17,20.7,0,19,0,0.001389984,0
"507",3,17,20.7,0,19,0,0.001389984,0
"508",3,17,20.7,0,19,0,0.001389984,0
"509",3,17,20.7,0,19,0,0.001389984,0
"516",3,6,18.8,0,20,0,0.001389984,0
"517",3,6,18.8,0,20,0,0.001389984,0
"518",3,6,18.8,0,20,0,0.001389984,0
"519",3,6,18.8,0,20,0,0.001389984,0
"520",3,6,18.8,0,20,0,0.001389984,0
"521",3,6,18.8,0,20,0,0.001389984,0
"522",3,6,18.8,0,20,0,0.001389984,0
"523",3,6,18.8,0,20,0,0.001389984,0
"524",3,6,18.8,0,20,0,0.001389984,0
"534",3,18,18.8,0,20,0,0.001389984,0
"535",3,18,18.8,0,20,0,0.001389984,0
"536",3,18,18.8,0,20,0,0.001389984,0
"537",3,18,18.8,0,20,0,0.001389984,0
"538",3,18,18.8,0,20,0,0.001389984,0
"539",3,18,18.8,0,20,0,0.001389984,0
"551",3,7,12.9,0,23,0,0.001389984,0
"552",3,7,12.9,0,23,0,0.001389984,0
"553",3,7,12.9,0,23,0,0.001389984,0
"554",3,7,12.9,0,23,0,0.001389984,0
"564",3,19,12.9,0,23,0,0.001389984,0
"565",3,19,12.9,0,23,0,0.001389984,0
"566",3,19,12.9,0,23,0,0.001389984,0
"567",3,19,12.9,0,23,0,0.001389984,0
"568",3,19,12.9,0,23,0,0.001389984,0
"569",3,19,12.9,0,23,0,0.001389984,0
"581",3,8,9.6,0,25,0,0.001389984,0
"582",3,8,9.6,0,25,0,0.001389984,0
"583",3,8,9.6,0,25,0,0.001389984,0
"584",3,8,9.6,0,25,0,0.001389984,0
"599",3,20,9.6,0,25,0,0.001389984,0
"614",3,9,6.7,0,28,0,0.001389984,0
"624",3,21,6.7,0,28,0,0.001389984,0
"625",3,21,6.7,0,28,0,0.001389984,0
"626",3,21,6.7,0,28,0,0.001389984,0
"627",3,21,6.7,0,28,0,0.001389984,0
"628",3,21,6.7,0,28,0,0.001389984,0
"629",3,21,6.7,0,28,0,0.001389984,0
"638",3,10,6.8,0,29,0,0.001389984,0
"639",3,10,6.8,0,29,0,0.001389984,0
"640",3,10,6.8,0,29,0,0.001389984,0
"641",3,10,6.8,0,29,0,0.001389984,0
"642",3,10,6.8,0,29,0,0.001389984,0
"643",3,10,6.8,0,29,0,0.001389984,0
"644",3,10,6.8,0,29,0,0.001389984,0
"655",3,22,6.8,0,29,0,0.001389984,0
"656",3,22,6.8,0,29,0,0.001389984,0
"657",3,22,6.8,0,29,0,0.001389984,0
"658",3,22,6.8,0,29,0,0.001389984,0
"659",3,22,6.8,0,29,0,0.001389984,0
"669",3,11,6.8,0,30,0,0.001389984,0
"670",3,11,6.8,0,30,0,0.001389984,0
"671",3,11,6.8,0,30,0,0.001389984,0
"672",3,11,6.8,0,30,0,0.001389984,0
"673",3,11,6.8,0,30,0,0.001389984,0
"674",3,11,6.8,0,30,0,0.001389984,0
"685",3,12,6.8,0,30,0,0.001389984,0
"686",3,12,6.8,0,30,0,0.001389984,0
"687",3,12,6.8,0,30,0,0.001389984,0
"688",3,12,6.8,0,30,0,0.001389984,0
"689",3,12,6.8,0,30,0,0.001389984,0
"694",3,23,6.9,0,30,0,0.001389984,0
"695",3,23,6.9,0,30,0,0.001389984,0
"696",3,23,6.9,0,30,0,0.001389984,0
"697",3,23,6.9,0,30,0,0.001389984,0
"698",3,23,6.9,0,30,0,0.001389984,0
"699",3,23,6.9,0,30,0,0.001389984,0
"700",3,23,6.9,0,30,0,0.001389984,0
"701",3,23,6.9,0,30,0,0.001389984,0
"702",3,23,6.9,0,30,0,0.001389984,0
"703",3,23,6.9,0,30,0,0.001389984,0
"704",3,23,6.9,0,30,0,0.001389984,0
"713",3,24,6.9,0,30,0,0.001389984,0
"714",3,24,6.9,0,30,0,0.001389984,0
"715",3,24,6.9,0,30,0,0.001389984,0
"716",3,24,6.9,0,30,0,0.001389984,0
"717",3,24,6.9,0,30,0,0.001389984,0
"718",3,24,6.9,0,30,0,0.001389984,0
"719",3,24,6.9,0,30,0,0.001389984,0
"1100",1,3,22.4,1,19,0,0.000241379310344828,1
"2100",1,3,22.4,1,19,0,0.000241379310344828,1
"335",1,4,22.4,1,19,0,0.000241379310344828,4
"410",1,4,22.4,1,19,0,0.000241379310344828,1
"510",1,4,22.4,1,19,0,0.000241379310344828,1
"610",1,5,16.4,1,21,0,0.000241379310344828,1
"710",1,7,12.4,1,23,0,0.000241379310344828,4
"810",1,8,12.4,1,23,0,0.000241379310344828,5
"910",1,8,12.4,1,23,0,0.000241379310344828,2
"1010",1,8,12.4,1,23,0,0.000241379310344828,2
"1110",1,8,12.4,1,23,0,0.000241379310344828,5
"1210",1,8,12.4,1,23,0,0.000241379310344828,1
"1310",1,9,9.5,1,25,0,0.000241379310344828,4
"1410",1,9,9.5,1,25,0,0.000241379310344828,3
"1510",1,9,9.5,1,25,0,0.000241379310344828,1
"1610",1,9,9.5,1,25,0,0.000241379310344828,4
"1710",1,10,9.5,1,25,0,0.000241379310344828,1
"1810",1,10,9.5,1,25,0,0.000241379310344828,1
"1910",1,10,9.5,1,25,0,0.000241379310344828,9
"2010",1,10,9.5,1,25,0,0.000241379310344828,14
"2110",1,10,9.5,1,25,0,0.000241379310344828,8
"2210",1,11,6.5,1,27,0,0.000241379310344828,23
"2310",1,11,6.5,1,27,0,0.000241379310344828,1
"2410",1,12,6.5,1,27,0,0.000241379310344828,1
"2510",1,12,6.5,1,27,0,0.000241379310344828,1
"2610",1,12,6.5,1,27,0,0.000241379310344828,1
"2710",1,12,6.5,1,27,0,0.000241379310344828,1
"2810",1,12,6.5,1,27,0,0.000241379310344828,4
"2910",1,13,5.4,1,29,0,0.000241379310344828,1
"3010",1,13,5.4,1,29,0,0.000241379310344828,2
"3110",1,14,5.4,1,29,0,0.000241379310344828,6
"3210",1,14,5.4,1,29,0,0.000241379310344828,1
"336",1,14,5.4,1,29,0,0.000241379310344828,2
"341",1,14,5.4,1,29,0,0.000241379310344828,1
"351",2,2,33.8,1,17,0,0.001263158,1
"361",2,2,33.8,1,17,0,0.001263158,1
"371",2,2,33.8,1,17,0,0.001263158,2
"381",2,3,33.8,1,17,0,0.001263158,1
"395",2,4,22.8,1,19,0,0.001263158,6
"401",2,4,22.8,1,19,0,0.001263158,3
"411",2,4,22.8,1,19,0,0.001263158,3
"421",2,5,22.8,1,19,0,0.001263158,1
"431",2,5,22.8,1,19,0,0.001263158,4
"441",2,5,22.8,1,19,0,0.001263158,2
"4510",2,5,22.8,1,19,0,0.001263158,4
"4610",2,6,22.8,1,19,0,0.001263158,2
"471",2,6,22.8,1,19,0,0.001263158,2
"481",2,6,22.8,1,19,0,0.001263158,1
"491",2,6,22.8,1,19,0,0.001263158,13
"501",2,6,22.8,1,19,0,0.001263158,1
"511",2,7,16.8,1,21,0,0.001263158,69
"525",2,7,16.8,1,21,0,0.001263158,6
"531",2,7,16.8,1,21,0,0.001263158,3
"541",2,7,16.8,1,21,0,0.001263158,44
"555",2,7,16.8,1,21,0,0.001263158,33
"561",2,7,16.8,1,21,0,0.001263158,5
"571",2,7,16.8,1,21,0,0.001263158,2
"585",2,7,16.8,1,21,0,0.001263158,66
"591",2,7,16.8,1,21,0,0.001263158,19
"601",2,7,16.8,1,21,0,0.001263158,1
"611",2,7,16.8,1,21,0,0.001263158,16
"621",2,8,16.8,1,21,0,0.001263158,2
"631",2,8,16.8,1,21,0,0.001263158,1
"645",2,8,16.8,1,21,0,0.001263158,7
"651",2,8,16.8,1,21,0,0.001263158,9
"661",2,8,16.8,1,21,0,0.001263158,81
"675",2,8,16.8,1,21,0,0.001263158,31
"681",2,8,16.8,1,21,0,0.001263158,4
"691",2,8,16.8,1,21,0,0.001263158,4
"705",2,8,16.8,1,21,0,0.001263158,4
"711",2,8,16.8,1,21,0,0.001263158,3
"721",2,9,12.8,1,23,0,0.001263158,99
"731",2,9,12.8,1,23,0,0.001263158,27
"741",2,9,12.8,1,23,0,0.001263158,48
"751",2,9,12.8,1,23,0,0.001263158,9
"761",2,9,12.8,1,23,0,0.001263158,14
"771",2,9,12.8,1,23,0,0.001263158,1
"78",2,9,12.8,1,23,0,0.001263158,18
"79",2,9,12.8,1,23,0,0.001263158,3
"801",2,9,12.8,1,23,0,0.001263158,36
"811",2,9,12.8,1,23,0,0.001263158,35
"821",2,9,12.8,1,23,0,0.001263158,14
"831",2,9,12.8,1,23,0,0.001263158,56
"841",2,10,12.8,1,23,0,0.001263158,1
"851",2,10,12.8,1,23,0,0.001263158,33
"861",2,10,12.8,1,23,0,0.001263158,16
"871",2,10,12.8,1,23,0,0.001263158,14
"88",2,10,12.8,1,23,0,0.001263158,69
"89",2,10,12.8,1,23,0,0.001263158,50
"90",2,10,12.8,1,23,0,0.001263158,1
"911",2,10,12.8,1,23,0,0.001263158,27
"921",2,10,12.8,1,23,0,0.001263158,1
"931",2,10,12.8,1,23,0,0.001263158,1
"941",2,10,12.8,1,23,0,0.001263158,4
"951",2,10,12.8,1,23,0,0.001263158,1
"961",2,10,12.8,1,23,0,0.001263158,30
"971",2,10,12.8,1,23,0,0.001263158,3
"981",2,11,9.7,1,25,0,0.001263158,53
"991",2,11,9.7,1,25,0,0.001263158,8
"100",2,11,9.7,1,25,0,0.001263158,19
"1011",2,11,9.7,1,25,0,0.001263158,9
"1021",2,11,9.7,1,25,0,0.001263158,39
"1031",2,11,9.7,1,25,0,0.001263158,2
"1041",2,11,9.7,1,25,0,0.001263158,6
"1051",2,11,9.7,1,25,0,0.001263158,1
"1061",2,11,9.7,1,25,0,0.001263158,4
"1071",2,11,9.7,1,25,0,0.001263158,20
"1081",2,12,9.7,1,25,0,0.001263158,2
"1091",2,12,9.7,1,25,0,0.001263158,2
"1101",2,12,9.7,1,25,0,0.001263158,4
"1111",2,12,9.7,1,25,0,0.001263158,87
"1121",2,12,9.7,1,25,0,0.001263158,3
"1131",2,12,9.7,1,25,0,0.001263158,4
"1141",2,12,9.7,1,25,0,0.001263158,1
"1151",2,12,9.7,1,25,0,0.001263158,8
"1161",2,12,9.7,1,25,0,0.001263158,3
"1171",2,12,9.7,1,25,0,0.001263158,8
"1181",2,13,7.7,1,27,0,0.001263158,9
"1191",2,13,7.7,1,27,0,0.001263158,8
"120",2,13,7.7,1,27,0,0.001263158,64
"1211",2,13,7.7,1,27,0,0.001263158,28
"1221",2,13,7.7,1,27,0,0.001263158,7
"1231",2,13,7.7,1,27,0,0.001263158,3
"1241",2,13,7.7,1,27,0,0.001263158,15
"1251",2,13,7.7,1,27,0,0.001263158,3
"1261",2,13,7.7,1,27,0,0.001263158,3
"1271",2,13,7.7,1,27,0,0.001263158,9
"1281",2,13,7.7,1,27,0,0.001263158,14
"1291",2,13,7.7,1,27,0,0.001263158,80
"130",2,14,7.7,1,27,0,0.001263158,2
"131",2,14,7.7,1,27,0,0.001263158,7
"132",2,14,7.7,1,27,0,0.001263158,1
"133",2,14,7.7,1,27,0,0.001263158,18
"134",2,14,7.7,1,27,0,0.001263158,2
"1351",2,14,7.7,1,27,0,0.001263158,62
"1361",2,14,7.7,1,27,0,0.001263158,3
"1371",2,14,7.7,1,27,0,0.001263158,6
"1381",2,14,7.7,1,27,0,0.001263158,44
"1391",2,14,7.7,1,27,0,0.001263158,13
"140",2,14,7.7,1,27,0,0.001263158,6
"141",2,14,7.7,1,27,0,0.001263158,14
"142",2,14,7.7,1,27,0,0.001263158,86
